,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:青花椒砂锅鱼",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[青花椒成山巴春店(CS003001121),（停用）青花椒五角场合生汇店(8000808),（闭店）青花椒上滨国际店(CS003007869),青花椒浦东三钢里店(8004234),鲜行者杭州城西银泰店(CS009033532),青花椒徐汇光启城店(8004161),（闭店）青花椒世茂广场店(CS009006656),（闭店）青花椒扫码点餐测试店(CS010016238),（闭店）青花椒中环百联店(160206),青花椒颛桥万达店(CS003025525),（闭店）青花椒南京环宇城店(CS003012827),青花椒杨浦合生汇店(CS003030444),（闭店）青花椒办公室仓库(C2015556),（闭店）青花椒嘉定万达店(CS009006658),（闭店）青花椒周浦万达店(C8021649),鲜行者三林新达汇店(CS009006659),（闭店）青花椒镇江苏宁广场店(CS003025998),（闭店）青花椒浦东九六店(8011190),（闭店）青花椒川沙百联店(CS009002776),青花椒新世界新丸中心店(C8016125),青花椒颛桥龙湖店(CS003012826),鲜行者北外滩来福士店(CS009049357),青花椒紫荆广场店(8000678),青花椒南京新百店(CS003011786),（闭店）青花椒九亭金地店(CS003007870),（闭店）青花椒砂锅鱼LCM店(CS009006661),青花椒南桥百联店(CS009006663),（闭店）青花椒南京景枫店(CS009016291),青花椒金山百联店(C8010488),鲜行者凯德虹口龙之梦店(8001670),（闭店）青花椒南通中南城店(CS009005145),鲜行者江桥万达店(CS003025999),青花椒南方百联店(CS003011785),（闭店）青花椒长寿巴春店(8000705),（闭店）青花椒浦东文峰店(160203),鲜行者打浦桥日月光店(8005333),（闭店）空前拼烤鱼【世茂店】(CS009037253),青花椒莘庄龙之梦店(8000530),（闭店）青花椒七宝凯德店(8005478),(闭店)青花椒宝山龙湖店(8011336),（闭店）青花椒测试门店(176277),（闭店）青花椒曹杨店(8002738),（闭店）青花椒南京印象汇店(CS003001122),鲜行者啦啦宝都店(CS003031114),青花椒川食山语颛桥龙湖店 (CS009061227),青花椒徐汇日月光店(CS009006664),（闭店）青花椒南通万象城店(CS009006660),（闭店）青花椒宝山万达店(CS009014647),青花椒松江地中海店(167521),（闭店）青花椒南京水游城店(CS003005211),青花椒松江万达店(CS003023325),青花椒长宁龙之梦店(CS003011787),（闭店）青花椒北京长楹龙湖店(CS003028292),（闭店）青花椒静安大融城店(C8024722),（闭店）青花椒南通文峰店(8010053),青花椒松江鹿都店(8005703),（闭店）青花椒滨江万科店(CS009004314),青花椒杭州湖滨银泰城店(CS003015701),（闭店）青花椒虹桥南丰城店(163080),（闭店）青花椒崇明万达店(CS003024218),（闭店）青花椒青浦宝龙店(CS009006662),（闭店）青花椒我格广场店(CS009000641),（闭店）青花椒浦东米岛店(8002827),（闭店）不二君世茂广场店(CS003031009)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"青花椒南方百联店","鱼锅伴侣-外",,"","#莴笋#",,"餐饮商品","单品",60.00,60.00,0.00,0.00,"份",10.00,600.00,600.00,245.68,0.00,354.32,
"青花椒南方百联店","鱼锅伴侣-外",,"","#娃娃菜#",,"餐饮商品","单品",60.00,60.00,0.00,0.00,"份",8.00,480.00,480.00,206.25,0.00,273.75,
"青花椒南方百联店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","单品",60.00,60.00,0.00,0.00,"份",58.00,3480.00,3480.00,1693.67,0.00,1786.33,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",59.00,59.00,0.00,0.00,"份",4.50,265.50,265.50,128.92,0.00,136.58,
"青花椒南方百联店","招牌飞饼",,"503","榴莲飞饼",,"餐饮商品","单品",57.00,57.00,0.00,0.00,"个",28.00,1596.00,1596.00,103.05,0.00,1492.95,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",56.00,56.00,0.00,0.00,"份",6.00,336.00,336.00,127.82,0.00,208.18,
"青花椒南方百联店","乐山炸串",,"","卤炸牛肉串",,"餐饮商品","单品",56.00,56.00,0.00,0.00,"份",18.00,1008.00,1008.00,61.34,0.00,946.66,
"青花椒南方百联店","热菜系列",,"","南乳蹄花鸡爪煲",,"餐饮商品","单品",54.00,54.00,0.00,0.00,"份",48.00,2592.00,2592.00,232.41,0.00,2359.59,
"青花椒南方百联店","酒水&饮料",,"","烤米浆儿",,"餐饮商品","单品",52.00,52.00,0.00,0.00,"扎",18.00,936.00,936.00,34.29,0.00,901.71,
"青花椒南方百联店","鱼锅伴侣-外",,"","#千叶豆腐#",,"餐饮商品","单品",49.00,49.00,0.00,0.00,"份",10.00,490.00,490.00,206.62,0.00,283.38,
"青花椒南方百联店","其他",,"","小打包盒",,"餐饮商品","单品",48.00,48.00,0.00,0.00,"个",1.00,48.00,48.00,3.38,0.00,44.62,
"青花椒南方百联店","砂锅鱼",,"","美鱼美蛙(一吃)",,"餐饮商品","单品",47.10,47.10,0.00,0.00,"斤",69.00,3249.90,3249.90,70.45,0.00,3179.45,
"青花椒南方百联店","鱼锅伴侣-外",,"","#豆腐皮#",,"餐饮商品","单品",47.00,47.00,0.00,0.00,"份",8.00,376.00,376.00,155.00,0.00,221.00,
"青花椒南方百联店","热菜系列",,"","鸡汁纸片笋",,"餐饮商品","单品",45.00,45.00,0.00,0.00,"份",29.00,1305.00,1305.00,105.71,0.00,1199.29,
"青花椒南方百联店","热菜系列_外卖",,"","#成都冒烤鸭(单人份)+经典红糖冰粉#",,"餐饮商品","单品",43.00,43.00,0.00,0.00,"份",82.00,3526.00,3526.00,2236.95,0.00,1289.05,
"青花椒南方百联店","特色小炒-外",,"","#暖冬鱼羊鲜+米饭(单人份)#",,"餐饮商品","单品",43.00,43.00,0.00,0.00,"份",58.00,2494.00,2494.00,1200.11,0.00,1293.89,
"青花椒南方百联店","鱼锅伴侣-外",,"","#金针菇#",,"餐饮商品","单品",41.00,41.00,0.00,0.00,"份",10.00,410.00,410.00,158.41,0.00,251.59,
"青花椒南方百联店","成都冒烤鸭1",,"","微辣",,"餐饮商品","套餐子商品",0.00,39.00,0.00,39.00,"份",0.00,0.00,2088.00,0.00,0.00,2088.00,
"青花椒南方百联店","鱼锅伴侣-外",,"","#四川川粉#",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"份",10.00,390.00,390.00,155.05,0.00,234.95,
"青花椒南方百联店","饮料-外",,"","#百事可乐#",,"餐饮商品","单品",39.00,39.00,0.00,0.00,"瓶",6.00,234.00,234.00,121.82,0.00,112.18,
"青花椒南方百联店","鱼锅伴侣-外",,"","#脆山药#",,"餐饮商品","单品",38.00,38.00,0.00,0.00,"份",10.00,380.00,380.00,156.92,0.00,223.08,
"青花椒南方百联店","主食点心-外",,"","#经典红糖冰粉#",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",12.00,444.00,444.00,206.44,0.00,237.56,
"青花椒南方百联店","酒水&饮料",,"","石榴爆柠茶",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"杯",16.00,592.00,592.00,26.90,0.00,565.10,
"青花椒南方百联店","鱼锅伴侣-外",,"","#土豆粉#",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",8.00,296.00,296.00,136.99,0.00,159.01,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",7.00,259.00,259.00,91.77,0.00,167.23,
"青花椒南方百联店","多人份鱼_外卖",,"","#美鱼美蛙(2-3人份)#",,"餐饮商品","单品",37.00,37.00,0.00,0.00,"份",188.00,6956.00,6956.00,2343.07,0.00,4612.93,
"青花椒南方百联店","成都冒烤鸭1",,"","微微辣",,"餐饮商品","套餐子商品",0.00,36.00,0.00,36.00,"份",0.00,0.00,1807.66,0.00,0.00,1807.66,
"青花椒南方百联店","砂锅鱼",,"","招牌青花椒味-单人份",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"份",58.00,2030.00,2030.00,71.98,0.00,1958.02,
"青花椒南方百联店","手工炸品-外",,"","#咸蛋黄牛蛙#",,"餐饮商品","单品",35.00,35.00,0.00,0.00,"份",24.00,840.00,840.00,339.16,0.00,500.84,
"青花椒南方百联店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","单品",33.00,33.00,0.00,0.00,"份",70.00,2310.00,2310.00,1363.57,0.00,946.43,
"青花椒南方百联店","手工炸品-外",,"","#摇滚小酥肉#",,"餐饮商品","单品",30.00,30.00,0.00,0.00,"份",24.00,720.00,720.00,279.08,0.00,440.92,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",29.00,29.00,0.00,0.00,"份",4.00,116.00,116.00,44.78,0.00,71.22,
"青花椒南方百联店","鱼羊鲜",,"","鱼羊鲜",,"餐饮商品","单品",29.00,29.00,0.00,0.00,"份",148.00,4416.00,4416.00,152.32,0.00,4263.68,
"青花椒南方百联店","酒水&饮料",,"","无糖可乐",,"餐饮商品","单品",27.00,27.00,0.00,0.00,"份",6.00,162.00,162.00,7.76,0.00,154.24,
"青花椒南方百联店","鱼锅伴侣-外",,"","#千叶豆腐#",,"餐饮商品","套餐子商品",0.00,26.00,0.00,26.00,"份",10.00,260.00,260.00,108.35,0.00,151.65,
"青花椒南方百联店","乐山炸串",,"","卤炸掌中宝",,"餐饮商品","单品",26.00,26.00,0.00,0.00,"份",18.00,468.00,468.00,44.70,0.00,423.30,
"青花椒南方百联店","鱼锅伴侣-外",,"","#峨边脆笋#",,"餐饮商品","套餐子商品",0.00,26.00,0.00,26.00,"份",12.00,312.00,312.00,130.02,0.00,181.98,
"青花椒南方百联店","外卖套餐",,"","#大家都这样组合配菜#",,"餐饮套餐商品","套餐",26.00,26.00,0.00,0.00,"份",32.00,832.00,832.00,346.71,0.00,485.29,
"青花椒南方百联店","鱼锅伴侣-外",,"","#莴笋#",,"餐饮商品","套餐子商品",0.00,26.00,0.00,26.00,"份",10.00,260.00,260.00,108.35,0.00,151.65,
"青花椒南方百联店","未分类",,"","#招牌鱼锅+咸蛋黄鸡翅+米饭#",,"","自定义套餐",25.00,25.00,0.00,0.00,"份",74.00,1850.00,1850.00,732.11,0.00,1117.89,
"青花椒南方百联店","主食甜品点心",,"","米饭(碗)","碗","餐饮商品","赠品",25.00,25.00,0.00,0.00,"份",3.00,75.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","招牌飞饼",,"","芝士飞饼",,"餐饮商品","单品",25.00,25.00,0.00,0.00,"份",25.00,625.00,625.00,47.63,0.00,577.37,
"青花椒南方百联店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","套餐子商品",0.00,25.00,0.00,25.00,"份",32.00,800.00,636.50,251.91,0.00,384.59,
"青花椒南方百联店","未分类",,"","鱼味虽好，小心鱼刺",,"","自定义单品",24.00,24.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","其他_外卖",,"","#无需餐具#",,"餐饮商品","单品",23.00,23.00,0.00,0.00,"份",0.01,0.23,0.23,0.08,0.00,0.15,
"青花椒南方百联店","酒水&饮料",,"","陈皮山楂饮",,"餐饮商品","单品",23.00,23.00,0.00,0.00,"份",26.00,598.00,598.00,45.46,0.00,552.54,
"青花椒南方百联店","鱼锅伴侣-外",,"","#鲜绣球菌#",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",12.00,264.00,264.00,99.70,0.00,164.30,
"青花椒南方百联店","乐山炸串",,"","玉米粒串",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",10.00,220.00,220.00,9.58,0.00,210.42,
"青花椒南方百联店","鱼锅伴侣-外",,"","#年糕#",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",8.00,176.00,176.00,78.71,0.00,97.29,
"青花椒南方百联店","乐山炸串",,"","鱼豆腐串",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"份",12.00,264.00,264.00,31.77,0.00,232.23,
"青花椒南方百联店","招牌飞饼",,"501","牛油飞饼",,"餐饮商品","单品",22.00,22.00,0.00,0.00,"个",20.00,440.00,440.00,19.54,0.00,420.46,
"青花椒南方百联店","热菜系列_外卖",,"","#白灼生菜#",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"份",18.00,378.00,378.00,156.17,0.00,221.83,
"青花椒南方百联店","酒水&饮料",,"606","雪碧",,"餐饮商品","单品",21.00,21.00,0.00,0.00,"听",6.00,126.00,126.00,8.96,0.00,117.04,
"青花椒南方百联店","砂锅鱼",,"","美鱼美蛙(二吃)",,"餐饮商品","单品",20.10,20.10,0.00,0.00,"斤",69.00,1386.90,1386.90,147.16,0.00,1239.74,
"青花椒南方百联店","热菜系列_外卖",,"","#鲜腐竹杭白菜#",,"餐饮商品","单品",20.00,20.00,0.00,0.00,"份",32.00,640.00,640.00,258.27,0.00,381.73,
"青花椒南方百联店","招牌飞饼",,"","鸡蛋飞饼",,"餐饮商品","单品",20.00,20.00,0.00,0.00,"份",22.00,440.00,440.00,33.61,0.00,406.39,
"青花椒南方百联店","手工炸品",,"","咸蛋黄鸡翅(6个)","6个","餐饮商品","单品",20.00,20.00,0.00,0.00,"份",39.00,780.00,776.10,50.41,0.00,725.69,
"青花椒南方百联店","酒水&饮料",,"605","可口可乐",,"餐饮商品","赠品",19.00,19.00,0.00,0.00,"听",6.00,114.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","套餐子商品",0.00,19.00,0.00,19.00,"份",58.00,1102.00,1225.51,741.16,0.00,484.35,
"青花椒南方百联店","鱼锅伴侣",,"","活牛蛙",,"餐饮商品","单品",19.00,19.00,0.00,0.00,"份",38.00,722.00,722.00,30.34,0.00,691.66,
"青花椒南方百联店","砂锅鱼",,"","青花椒鱼118元份",,"餐饮商品","套餐子商品",0.00,19.00,0.00,19.00,"份",118.00,2242.00,2242.00,507.49,0.00,1734.51,
"青花椒南方百联店","鱼锅伴侣",,"106","娃娃菜",,"餐饮商品","赠品",19.00,19.00,0.00,0.00,"份",8.00,152.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","未分类",,"","#乐山把把串#",,"","自定义单品",18.00,18.00,0.00,0.00,"份",36.00,648.00,648.00,258.38,0.00,389.62,
"青花椒南方百联店","酒水&饮料",,"608","椰汁",,"餐饮商品","单品",18.00,18.00,0.00,0.00,"听",8.00,144.00,144.00,4.21,0.00,139.79,
"青花椒南方百联店","砂锅鱼",,"","营养维C番茄鱼-单人份",,"餐饮商品","单品",18.00,18.00,0.00,0.00,"份",58.00,1044.00,1044.00,58.75,0.00,985.25,
"青花椒南方百联店","主食点心-外",,"","#红糖夹心糍粑#",,"餐饮商品","单品",18.00,18.00,0.00,0.00,"份",20.00,360.00,360.00,152.50,0.00,207.50,
"青花椒南方百联店","主食甜品点心",,"","米饭(半碗)","半碗","餐饮商品","单品",17.00,17.00,0.00,0.00,"份",1.50,25.50,25.50,1.38,0.00,24.12,
"青花椒南方百联店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","单品",17.00,17.00,0.00,0.00,"份",45.80,778.60,778.60,295.83,0.00,482.77,
"青花椒南方百联店","乐山炸串",,"","鸡胗串",,"餐饮商品","单品",16.00,16.00,0.00,0.00,"份",18.00,288.00,288.00,26.93,0.00,261.07,
"青花椒南方百联店","市场活动",,"","118规格鱼锅双人餐",,"餐饮套餐商品","套餐",16.00,16.00,0.00,0.00,"份",201.00,3216.00,3216.00,812.66,0.00,2403.34,
"青花椒南方百联店","热菜系列",,"","鸡汁纸片笋",,"餐饮商品","套餐子商品",0.00,16.00,0.00,16.00,"份",29.00,464.00,464.00,117.25,0.00,346.75,
"青花椒南方百联店","酒水&饮料",,"","红宝石石榴汁",,"餐饮商品","单品",16.00,16.00,0.00,0.00,"扎",26.00,416.00,416.00,18.26,0.00,397.74,
"青花椒南方百联店","单人份鱼_外卖",,"","#招牌青花椒味单人份鱼锅+米饭+经典红糖冰粉#",,"餐饮商品","单品",16.00,16.00,0.00,0.00,"份",70.00,1120.00,1120.00,519.34,0.00,600.66,
"青花椒南方百联店","手工炸品-外",,"","#香辣牛蛙#",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"份",24.00,360.00,360.00,146.36,0.00,213.64,
"青花椒南方百联店","热菜系列",,"","鸡汁纸片笋",,"","单品",15.00,15.00,0.00,0.00,"份",29.00,435.00,435.00,10.82,0.00,424.18,
"青花椒南方百联店","其他",,"","大打包袋",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"个",0.50,7.50,7.50,0.80,0.00,6.70,
"青花椒南方百联店","酒水&饮料",,"607","王老吉",,"餐饮商品","单品",15.00,15.00,0.00,0.00,"听",8.00,120.00,120.00,7.82,0.00,112.18,
"青花椒南方百联店","酒水&饮料",,"","水果-沙糖桔",,"餐饮商品","单品",14.00,14.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",14.00,14.00,0.00,0.00,"份",8.00,112.00,112.00,39.87,0.00,72.13,
"青花椒南方百联店","招牌飞饼",,"","巧克力飞饼",,"餐饮商品","单品",14.00,14.00,0.00,0.00,"份",22.00,308.00,308.00,22.00,0.00,286.00,
"青花椒南方百联店","热菜系列_外卖",,"","#酸萝卜鸭血#",,"餐饮商品","单品",13.00,13.00,0.00,0.00,"份",18.00,234.00,234.00,98.38,0.00,135.62,
"青花椒南方百联店","酒水&饮料",,"608","椰汁",,"餐饮商品","赠品",13.00,13.00,0.00,0.00,"听",8.00,104.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","酒水&饮料",,"","刺梨油柑茉莉",,"餐饮商品","单品",13.00,13.00,0.00,0.00,"杯",16.00,208.00,208.00,4.86,0.00,203.14,
"青花椒南方百联店","多人份鱼_外卖",,"","#营养多C番茄味(小份)#",,"餐饮商品","单品",12.00,12.00,0.00,0.00,"份",158.00,1896.00,1896.00,693.64,0.00,1202.36,
"青花椒南方百联店","砂锅鱼",,"","品牌承诺，活鱼现做",,"餐饮商品","单品",12.00,12.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",12.00,12.00,0.00,0.00,"份",5.50,66.00,66.00,29.45,0.00,36.55,
"青花椒南方百联店","热菜系列_外卖",,"","#成都冒烤鸭(单人份)#",,"餐饮商品","套餐子商品",0.00,12.00,0.00,12.00,"份",70.00,840.00,841.56,319.69,0.00,521.87,
"青花椒南方百联店","热菜系列_外卖",,"","#成都冒烤鸭(大份)#",,"餐饮商品","单品",12.00,12.00,0.00,0.00,"份",158.00,1896.00,1896.00,797.66,0.00,1098.34,
"青花椒南方百联店","主食甜品点心",,"","手工糍粑",,"餐饮商品","赠品",12.00,12.00,0.00,0.00,"份",18.00,216.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","未分类",,"","#大家都这样组合配菜#",,"","自定义单品",12.00,12.00,0.00,0.00,"份",32.00,384.00,384.00,132.50,0.00,251.50,
"青花椒南方百联店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","赠品",11.00,11.00,0.00,0.00,"份",8.00,88.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","多人份鱼_外卖",,"","#招牌青花椒味(小份)#",,"餐饮商品","套餐子商品",0.00,11.00,0.00,11.00,"份",158.00,1738.00,1993.96,1027.15,0.00,966.81,
"青花椒南方百联店","其他",,"","小打包袋",,"餐饮商品","单品",11.00,11.00,0.00,0.00,"个",0.30,3.30,3.30,0.53,0.00,2.77,
"青花椒南方百联店","未分类",,"","#乐山把把串#",,"","套餐子商品",0.00,11.00,0.00,11.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","手工炸品-外",,"","#摇滚小酥肉#",,"餐饮商品","套餐子商品",0.00,10.00,0.00,10.00,"份",24.00,240.00,264.88,128.18,0.00,136.70,
"青花椒南方百联店","热菜系列_外卖",,"","#鲜嫩水煮馋嘴牛蛙+米饭#",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",58.00,580.00,580.00,245.90,0.00,334.10,
"青花椒南方百联店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",32.00,320.00,320.00,128.13,0.00,191.87,
"青花椒南方百联店","未分类",,"","#成都冒烤鸭(单人份)+经典红糖冰粉#",,"","自定义套餐",10.00,10.00,0.00,0.00,"份",82.00,820.00,820.00,546.87,0.00,273.13,
"青花椒南方百联店","手工去刺-外",,"","#古法秘制酸菜味(2-3人份)#",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",198.00,1980.00,1980.00,650.26,0.00,1329.74,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",1.50,15.00,15.00,10.00,0.00,5.00,
"青花椒南方百联店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","单品",10.00,10.00,0.00,0.00,"份",29.00,290.00,290.00,99.23,0.00,190.77,
"青花椒南方百联店","热菜系列_外卖",,"","#鸡汁纸片笋#",,"餐饮商品","套餐子商品",0.00,10.00,0.00,10.00,"份",38.00,380.00,435.96,224.90,0.00,211.06,
"青花椒南方百联店","热菜系列_外卖",,"","#爆香成都冒烤鸭+米饭#",,"餐饮商品","单品",9.00,9.00,0.00,0.00,"份",42.80,385.20,385.20,148.09,0.00,237.11,
"青花椒南方百联店","招牌飞饼",,"505","芝麻飞饼",,"餐饮商品","单品",9.00,9.00,0.00,0.00,"个",20.00,180.00,180.00,21.66,0.00,158.34,
"青花椒南方百联店","外卖套餐",,"","#来吃鱼鸭约惠双人套餐#",,"餐饮套餐商品","套餐",9.00,9.00,0.00,0.00,"份",140.00,1260.00,1260.00,412.24,0.00,847.76,
"青花椒南方百联店","主食点心-外",,"","#红糖夹心糍粑#",,"餐饮商品","单品",9.00,9.00,0.00,0.00,"份",20.00,180.00,180.00,67.41,0.00,112.59,
"青花椒南方百联店","饮料-外",,"","#可口可乐#",,"餐饮商品","套餐子商品",0.00,8.00,0.00,8.00,"听",6.00,48.00,49.84,21.54,0.00,28.30,
"青花椒南方百联店","乐山炸串",,"","鸡胗串",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",18.00,144.00,144.00,16.69,0.00,127.31,
"青花椒南方百联店","招牌砂锅鱼-外",,"","#招牌青花椒鱼可乐单人套餐#",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",46.80,374.40,374.40,142.27,0.00,232.13,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",9.00,72.00,72.00,25.02,0.00,46.98,
"青花椒南方百联店","忌口",,"","不要香菜",,"餐饮商品","套餐子商品",0.00,8.00,0.00,8.00,"份",0.00,0.00,232.00,0.00,0.00,232.00,
"青花椒南方百联店","鱼锅伴侣",,"102","年糕",,"餐饮商品","赠品",7.00,7.00,0.00,0.00,"份",8.00,56.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","酒水&饮料",,"616","石库门红标",,"餐饮商品","单品",7.00,7.00,0.00,0.00,"瓶",38.00,266.00,266.00,22.19,0.00,243.81,
"青花椒南方百联店","手工炸品",,"","摇滚小酥肉",,"餐饮商品","赠品",6.00,6.00,0.00,0.00,"份",22.00,132.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","热菜系列_外卖",,"","#白灼生菜#",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"份",18.00,108.00,123.96,63.82,0.00,60.14,
"青花椒南方百联店","外卖套餐",,"","#放心吃鱼品质双人套餐",,"餐饮套餐商品","套餐",6.00,6.00,0.00,0.00,"份",280.00,1680.00,1680.00,865.17,0.00,814.83,
"青花椒南方百联店","热菜系列",,"","鲜腐竹杭白菜",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"份",22.00,132.00,132.00,17.50,0.00,114.50,
"青花椒南方百联店","忌口",,"","不要蒜泥",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"份",0.00,0.00,154.66,0.00,0.00,154.66,
"青花椒南方百联店","热菜系列_外卖",,"","#鸡汁纸片笋#",,"餐饮商品","单品",6.00,6.00,0.00,0.00,"份",38.00,228.00,228.00,86.20,0.00,141.80,
"青花椒南方百联店","市场活动",,"","118规格鱼锅双人餐",,"餐饮套餐商品","套餐",6.00,6.00,0.00,0.00,"份",194.00,1164.00,1164.00,154.30,0.00,1009.70,
"青花椒南方百联店","单人份鱼_外卖",,"","#爆香麻辣水煮鱼(单人份)#",,"餐饮商品","单品",6.00,6.00,0.00,0.00,"份",45.80,274.80,274.80,103.95,0.00,170.85,
"青花椒南方百联店","手工去刺-外",,"","#营养多C番茄味(2-3人份)#",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",198.00,990.00,990.00,381.29,0.00,608.71,
"青花椒南方百联店","多人份鱼_外卖",,"","#营养多C番茄味(2-3人份)#",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",198.00,990.00,990.00,343.20,0.00,646.80,
"青花椒南方百联店","酒水&饮料",,"","无糖可乐",,"餐饮商品","赠品",5.00,5.00,0.00,0.00,"份",6.00,30.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",8.50,42.50,42.50,18.13,0.00,24.37,
"青花椒南方百联店","未分类",,"","无需餐具",,"","自定义单品",5.00,5.00,0.00,0.00,"份",0.10,0.50,0.50,0.18,0.00,0.32,
"青花椒南方百联店","忌口",,"","不要葱",,"餐饮商品","套餐子商品",0.00,5.00,0.00,5.00,"份",0.00,0.00,125.66,0.00,0.00,125.66,
"青花椒南方百联店","其他",,"","打包盒中",,"餐饮商品","赠品",5.00,5.00,0.00,0.00,"个",2.00,10.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","成都冒烤鸭1",,"","成都辣",,"餐饮商品","套餐子商品",0.00,5.00,0.00,5.00,"份",0.00,0.00,232.00,0.00,0.00,232.00,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",11.00,55.00,55.00,18.13,0.00,36.87,
"青花椒南方百联店","饮料-外",,"","#可口可乐#",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"听",6.00,24.00,24.00,10.86,0.00,13.14,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",10.00,40.00,40.00,13.83,0.00,26.17,
"青花椒南方百联店","酒水&饮料",,"606","雪碧",,"餐饮商品","赠品",4.00,4.00,0.00,0.00,"听",6.00,24.00,0.00,0.00,0.00,0.00,
"青花椒南方百联店","多人份鱼_外卖",,"","#招牌青花椒味(2-3人份)#",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",178.80,715.20,715.20,108.87,0.00,606.33,
"青花椒南方百联店","其他-外",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",7.50,30.00,30.00,12.55,0.00,17.45,
