,,,,,,,,,,"采购入库明细报表",,,,,,,,,,,
"门店名称:九记·東門口",,,,,,,,,,,,,,,,,,,,,
"查询条件:总部/门店:[九记·東門口;店铺编码：CC000010045,東門口温州店;店铺编码：CS009040522,(闭店)東門口上海中庚漫游城店;店铺编码：CS009040523,東門口桐乡万象汇店;店铺编码：CS009054282,東門口武林店;店铺编码：CS003031459,東門口奥体店;店铺编码：CS003030504,東門口苏州店;店铺编码：CS009039921,(闭店)炎合里中国北方菜;店铺编码：CS011000128,(闭店)炎合里金华永盛购物中心店;店铺编码：CS009035567,東門口远洋店;店铺编码：CS003021468,(闭店)东门口96店;店铺编码：CS003025461,東門口杭州滨江龙湖店;店铺编码：CS009051886,東門口无锡店;店铺编码：CS009050468,焱合里自助火锅文一路店;店铺编码：CS009034590,東門口金华世贸店;店铺编码：CS009037775,京熹顺杭州金沙店;店铺编码：CS009053371,東門口富阳店;店铺编码：CS009049555,東門口上海西郊百联店;店铺编码：CS009050467,巷口锅香文一路店;店铺编码：CS009058665,東門口501店;店铺编码：CS009040508,華門新京菜中国茶(欧美广场EFC店);店铺编码：CS009035566,小蒸娘老杭州萧山蒸菜;店铺编码：CS009057694,東門口啦啦宝都店;店铺编码：CS009040524,京熹顺南京店;店铺编码：CS009053417]; 单据状态:全部; 供应商:全部; 入库仓库:全部; 日期类型:单据业务日期; 日期范围:[""2026-02-01"",""2026-02-28""]; 查询条件:",,,,,,,,,,,,,,,,,,,,,
"店铺名称","单号","单据业务日期","单据操作日期","状态","入库仓库","供应商","原料分类","原料条形码","原料名称","规格","入库单位","入库数量","计价单位","单价(元)","金额(元)","税率(%)","不含税单价(元)","不含税金额(元)","税额(元)","整单备注",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",223.16,223.16,0,223.16,223.16,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000011677	","干山楂果","","斤",1.00,"斤",45.00,45.00,0,45.00,45.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000004075	","味极鲜（大桶）","","桶",1.00,"桶",45.00,45.00,0,45.00,45.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","低值易耗品","2000000003429	","礼仪手套","","包",2.00,"包",15.00,30.00,0,15.00,30.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000014623	","麻花","","斤",10.00,"斤",6.50,65.00,0,6.50,65.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000001371	","茴香小油条","240G","包",2.00,"包",6.00,12.00,0,6.00,12.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000001180	","牛肉（御嘉）","","斤",5.50,"斤",43.00,236.50,0,43.00,236.50,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000003115	","小酥肉","20斤/箱，2斤/包","斤",4.00,"斤",19.50,78.00,0,19.50,78.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000001517	","干冰","","桶",1.00,"桶",35.00,35.00,0,35.00,35.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000282	","蒜子/蒜米","","斤",6.00,"斤",4.50,27.00,0,4.50,27.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000701	","红枣","","斤",3.20,"斤",12.00,38.40,0,12.00,38.40,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000244	","小米椒","","斤",2.00,"斤",14.00,28.00,0,14.00,28.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000688	","鸡精","1KG","包",1.00,"包",28.00,28.00,0,28.00,28.00,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000009780	","去皮玉米","","斤",5.20,"斤",4.80,24.96,0,4.80,24.96,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000015811	","绿豆芽","","斤",1.00,"斤",1.30,1.30,0,1.30,1.30,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000374	","白萝卜","","斤",7.30,"斤",1.20,8.76,0,1.20,8.76,0.00,"",
"京熹顺南京店","20260202000043	","2026-02-01","2026-02-02","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000011141	","香菜","","斤",6.60,"斤",10.50,69.30,0,10.50,69.30,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",137.80,137.80,0,137.80,137.80,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水果","2000000021935	","树莓","100G","盒",1.00,"盒",25.00,25.00,0,25.00,25.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水果","2000000021928	","蓝莓","100G","盒",1.00,"盒",15.00,15.00,0,15.00,15.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水吧原料","2000000019772	","酸奶","1500G","桶",2.00,"桶",7.00,14.00,0,7.00,14.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",13.20,"斤",3.80,50.16,0,3.80,50.16,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000016627	","小米泡椒","","斤",1.00,"斤",9.00,9.00,0,9.00,9.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000021706	","大红浙醋","630ml","瓶",2.00,"瓶",8.00,16.00,0,8.00,16.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000003672	","冰糖","","斤",1.90,"斤",6.00,11.40,0,6.00,11.40,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000018317	","冰糖菊","","朵",6.00,"朵",5.00,30.00,0,5.00,30.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000018843	","鸿光素鸡","","包",1.00,"包",5.00,5.00,0,5.00,5.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水果","2000000016603	","梨","","斤",9.50,"斤",4.00,38.00,0,4.00,38.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000001791	","白糖","","斤",2.10,"斤",4.50,9.45,0,4.50,9.45,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000010762	","熟芝麻","","斤",2.50,"斤",13.00,32.50,0,13.00,32.50,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水吧原料","2000000015620	","无花果干","","斤",1.00,"斤",55.00,55.00,0,55.00,55.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000695	","大豆油","","桶",1.00,"桶",52.00,52.00,0,52.00,52.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000005287	","山楂糕","500g","包",2.00,"包",9.00,18.00,0,9.00,18.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000763	","海天生抽","","瓶",1.00,"瓶",16.00,16.00,0,16.00,16.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000001180	","牛肉（御嘉）","","斤",3.80,"斤",43.00,163.40,0,43.00,163.40,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000014074	","蝴蝶面","","包",2.00,"包",16.50,33.00,0,16.50,33.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000206	","小葱","","斤",2.00,"斤",4.80,9.60,0,4.80,9.60,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000016696	","大桶陈醋","","桶",1.00,"桶",22.00,22.00,0,22.00,22.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000251	","美人椒","","斤",0.60,"斤",13.00,7.80,0,13.00,7.80,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000244	","小米椒","","斤",0.70,"斤",14.00,9.80,0,14.00,9.80,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000220	","杭椒","","斤",1.00,"斤",7.50,7.50,0,7.50,7.50,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000688	","鸡精","1KG","包",1.00,"包",28.00,28.00,0,28.00,28.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000824	","盐","","包",2.00,"包",1.50,3.00,0,1.50,3.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016986	","碱面","","斤",5.00,"斤",3.50,17.50,0,3.50,17.50,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000011080	","西红柿","","斤",2.30,"斤",5.50,12.65,0,5.50,12.65,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000004440	","鲜美来虾滑","500g","包",3.00,"包",39.50,118.50,0,39.50,118.50,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000435	","火锅川粉","240g","包",5.00,"包",3.50,17.50,0,3.50,17.50,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000008745	","龙口粉丝","","包",1.00,"包",9.00,9.00,0,9.00,9.00,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000374	","白萝卜","","斤",23.00,"斤",1.20,27.60,0,1.20,27.60,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",2.00,"斤",4.20,8.40,0,4.20,8.40,0.00,"",
"京熹顺南京店","20260202000044	","2026-02-02","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",4.00,"包",6.50,26.00,0,6.50,26.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",135.52,135.52,0,135.52,135.52,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000016818	","安井鱼豆腐","","包",1.00,"包",35.00,35.00,0,35.00,35.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016917	","荞麦面","","箱",1.00,"箱",35.00,35.00,0,35.00,35.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000001180	","牛肉（御嘉）","","斤",3.70,"斤",43.00,159.10,0,43.00,159.10,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000001517	","干冰","","桶",1.00,"桶",35.00,35.00,0,35.00,35.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000299	","黄瓜","","斤",2.00,"斤",4.50,9.00,0,4.50,9.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000017273	","紫叶生菜","","斤",2.00,"斤",14.00,28.00,0,14.00,28.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000009780	","去皮玉米","","斤",7.00,"斤",4.80,33.60,0,4.80,33.60,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000473	","金针菇","","斤",5.00,"斤",4.50,22.50,0,4.50,22.50,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000004440	","鲜美来虾滑","500g","包",3.00,"包",38.00,114.00,0,38.00,114.00,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000411	","土豆","","斤",3.00,"斤",1.70,5.10,0,1.70,5.10,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000015811	","绿豆芽","","斤",1.00,"斤",1.30,1.30,0,1.30,1.30,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000374	","白萝卜","","斤",6.00,"斤",1.20,7.20,0,1.20,7.20,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000312	","菠菜","","斤",5.20,"斤",4.50,23.40,0,4.50,23.40,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000398	","去皮莴笋","","斤",5.70,"斤",3.80,21.66,0,3.80,21.66,0.00,"",
"京熹顺南京店","20260206000002	","2026-02-03","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",5.00,"包",6.50,32.50,0,6.50,32.50,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",201.45,201.45,0,201.45,201.45,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","低值易耗品","2000000008509	","卷纸","","卷",1.00,"卷",75.00,75.00,0,75.00,75.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000002705	","擦手纸","","件",1.00,"件",75.00,75.00,0,75.00,75.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",12.50,"斤",3.80,47.50,0,3.80,47.50,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000016795	","叮当婆烧烤酱","130g","包",1.00,"包",4.00,4.00,0,4.00,4.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000013404	","辣椒油","","瓶",1.00,"瓶",16.00,16.00,0,16.00,16.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000001180	","牛肉（御嘉）","","斤",3.90,"斤",43.00,167.70,0,43.00,167.70,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000275	","老姜/生姜","","斤",3.30,"斤",5.00,16.50,0,5.00,16.50,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000381	","大葱","","斤",4.00,"斤",4.30,17.20,0,4.30,17.20,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000206	","小葱","","斤",2.00,"斤",4.80,9.60,0,4.80,9.60,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000011943	","芝麻香油（大桶）","","桶",1.00,"桶",115.00,115.00,0,115.00,115.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016337	","羽衣甘蓝","","斤",0.50,"斤",10.00,5.00,0,10.00,5.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016030	","土豆粉","","包",5.00,"包",3.00,15.00,0,3.00,15.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000596	","鲜香菇","","斤",0.50,"斤",10.00,5.00,0,10.00,5.00,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000011141	","香菜","","斤",2.70,"斤",10.50,28.35,0,10.50,28.35,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000329	","茼蒿","","斤",1.20,"斤",4.20,5.04,0,4.20,5.04,0.00,"",
"京熹顺南京店","20260206000003	","2026-02-04","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000305	","娃娃菜","","包",3.00,"包",6.50,19.50,0,6.50,19.50,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",209.00,209.00,0,209.00,209.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000001067	","王致和臭豆腐","180克，一瓶12块","瓶",1.00,"瓶",9.00,9.00,0,9.00,9.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000018317	","冰糖菊","","朵",5.00,"朵",5.00,25.00,0,5.00,25.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000695	","大豆油","","桶",1.00,"桶",52.00,52.00,0,52.00,52.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","鲜肉冻品类","2000000001180	","牛肉（御嘉）","","斤",4.00,"斤",43.00,172.00,0,43.00,172.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016368	","大米（3.5元/斤）","50斤/包","斤",1.00,"斤",135.00,135.00,0,135.00,135.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000001517	","干冰","","桶",1.00,"桶",35.00,35.00,0,35.00,35.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000282	","蒜子/蒜米","","斤",5.00,"斤",4.50,22.50,0,4.50,22.50,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","总仓（调料、自助小料）","2000000016726	","白胡椒粉500g(总仓)","500g1包","包",2.00,"包",15.00,30.00,0,15.00,30.00,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016887	","心里美","","斤",2.70,"斤",4.50,12.15,0,4.50,12.15,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000602	","鸡蛋","","斤",1.40,"斤",5.50,7.70,0,5.50,7.70,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","调料及自助小料","2000000000831	","生粉","","斤",1.30,"包",7.00,9.10,0,7.00,9.10,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000015811	","绿豆芽","","斤",1.00,"斤",1.30,1.30,0,1.30,1.30,0.00,"",
"京熹顺南京店","20260206000004	","2026-02-05","2026-02-06","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000000442	","鸭血","","盒",4.00,"盒",3.50,14.00,0,3.50,14.00,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","低值易耗品专用仓","御嘉供应商","员工餐","2000000010625	","当日员工餐合计","","批",1.00,"批",181.21,181.21,0,181.21,181.21,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000016290	","白木耳","","斤",1.00,"斤",45.00,45.00,0,45.00,45.00,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000002453	","洗洁精","","桶",1.00,"桶",95.00,95.00,0,95.00,95.00,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","南京百家湖仓库","御嘉供应商","水果","2000000023397	","橘子","斤","斤",11.00,"斤",3.80,41.80,0,3.80,41.80,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","南京百家湖仓库","御嘉供应商","蔬菜、面点","2000000023601	","豌豆苗","","盒",4.00,"盒",6.00,24.00,0,6.00,24.00,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","南京百家湖仓库","御嘉供应商","水果","2000000016603	","梨","","斤",11.50,"斤",4.00,46.00,0,4.00,46.00,0.00,"",
"京熹顺南京店","20260207000011	","2026-02-06","2026-02-07","已收货","低值易耗品专用仓","御嘉供应商","低值易耗品","2000000001517	","干冰","","桶",2.00,"桶",35.00,70.00,0,35.00,70.00,0.00,"",
